rule_index	rule	grounding
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	97 label Username_97 | 97 label Username_97 => 97 hasUserId 97
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	224 label Username_224 | 224 label Username_224 => 224 hasUserId 224
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	104 label Username_104 | 104 label Username_104 => 104 hasUserId 104
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	335 label Username_335 | 335 label Username_335 => 335 hasUserId 335
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	432 label Username_432 | 432 label Username_432 => 432 hasUserId 432
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	244 label Username_244 | 244 label Username_244 => 244 hasUserId 244
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	398 label Username_398 | 398 label Username_398 => 398 hasUserId 398
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	362 label Username_362 | 362 label Username_362 => 362 hasUserId 362
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	249 label Username_249 | 249 label Username_249 => 249 hasUserId 249
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	452 label Username_452 | 452 label Username_452 => 452 hasUserId 452
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	54 label Username_54 | 54 label Username_54 => 54 hasUserId 54
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	181 label Username_181 | 181 label Username_181 => 181 hasUserId 181
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	329 label Username_329 | 329 label Username_329 => 329 hasUserId 329
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	39 label Username_39 | 39 label Username_39 => 39 hasUserId 39
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	481 label Username_481 | 481 label Username_481 => 481 hasUserId 481
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	341 label Username_341 | 341 label Username_341 => 341 hasUserId 341
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	238 label Username_238 | 238 label Username_238 => 238 hasUserId 238
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	340 label Username_340 | 340 label Username_340 => 340 hasUserId 340
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	324 label Username_324 | 324 label Username_324 => 324 hasUserId 324
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	391 label Username_391 | 391 label Username_391 => 391 hasUserId 391
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	374 label Username_374 | 374 label Username_374 => 374 hasUserId 374
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	81 label Username_81 | 81 label Username_81 => 81 hasUserId 81
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	87 label Username_87 | 87 label Username_87 => 87 hasUserId 87
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	310 label Username_310 | 310 label Username_310 => 310 hasUserId 310
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	425 label Username_425 | 425 label Username_425 => 425 hasUserId 425
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	50 label Username_50 | 50 label Username_50 => 50 hasUserId 50
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	69 label Username_69 | 69 label Username_69 => 69 hasUserId 69
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	412 label Username_412 | 412 label Username_412 => 412 hasUserId 412
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	390 label Username_390 | 390 label Username_390 => 390 hasUserId 390
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	166 label Username_166 | 166 label Username_166 => 166 hasUserId 166
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	245 label Username_245 | 245 label Username_245 => 245 hasUserId 245
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	385 label Username_385 | 385 label Username_385 => 385 hasUserId 385
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	260 label Username_260 | 260 label Username_260 => 260 hasUserId 260
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	108 label Username_108 | 108 label Username_108 => 108 hasUserId 108
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	439 label Username_439 | 439 label Username_439 => 439 hasUserId 439
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	180 label Username_180 | 180 label Username_180 => 180 hasUserId 180
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	299 label Username_299 | 299 label Username_299 => 299 hasUserId 299
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	281 label Username_281 | 281 label Username_281 => 281 hasUserId 281
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	309 label Username_309 | 309 label Username_309 => 309 hasUserId 309
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	271 label Username_271 | 271 label Username_271 => 271 hasUserId 271
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	462 label Username_462 | 462 label Username_462 => 462 hasUserId 462
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	483 label Username_483 | 483 label Username_483 => 483 hasUserId 483
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	420 label Username_420 | 420 label Username_420 => 420 hasUserId 420
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	444 label Username_444 | 444 label Username_444 => 444 hasUserId 444
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	167 label Username_167 | 167 label Username_167 => 167 hasUserId 167
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	122 label Username_122 | 122 label Username_122 => 122 hasUserId 122
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	354 label Username_354 | 354 label Username_354 => 354 hasUserId 354
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	1 label Username_1 | 1 label Username_1 => 1 hasUserId 1
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	14 label Username_14 | 14 label Username_14 => 14 hasUserId 14
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	13 label Username_13 | 13 label Username_13 => 13 hasUserId 13
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	235 label Username_235 | 235 label Username_235 => 235 hasUserId 235
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	250 label Username_250 | 250 label Username_250 => 250 hasUserId 250
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	143 label Username_143 | 143 label Username_143 => 143 hasUserId 143
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	376 label Username_376 | 376 label Username_376 => 376 hasUserId 376
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	153 label Username_153 | 153 label Username_153 => 153 hasUserId 153
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	460 label Username_460 | 460 label Username_460 => 460 hasUserId 460
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	190 label Username_190 | 190 label Username_190 => 190 hasUserId 190
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	70 label Username_70 | 70 label Username_70 => 70 hasUserId 70
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	209 label Username_209 | 209 label Username_209 => 209 hasUserId 209
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	27 label Username_27 | 27 label Username_27 => 27 hasUserId 27
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	72 label Username_72 | 72 label Username_72 => 72 hasUserId 72
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	284 label Username_284 | 284 label Username_284 => 284 hasUserId 284
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	272 label Username_272 | 272 label Username_272 => 272 hasUserId 272
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	402 label Username_402 | 402 label Username_402 => 402 hasUserId 402
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	215 label Username_215 | 215 label Username_215 => 215 hasUserId 215
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	378 label Username_378 | 378 label Username_378 => 378 hasUserId 378
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	179 label Username_179 | 179 label Username_179 => 179 hasUserId 179
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	120 label Username_120 | 120 label Username_120 => 120 hasUserId 120
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	401 label Username_401 | 401 label Username_401 => 401 hasUserId 401
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	30 label Username_30 | 30 label Username_30 => 30 hasUserId 30
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	115 label Username_115 | 115 label Username_115 => 115 hasUserId 115
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	38 label Username_38 | 38 label Username_38 => 38 hasUserId 38
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	282 label Username_282 | 282 label Username_282 => 282 hasUserId 282
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	254 label Username_254 | 254 label Username_254 => 254 hasUserId 254
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	293 label Username_293 | 293 label Username_293 => 293 hasUserId 293
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	295 label Username_295 | 295 label Username_295 => 295 hasUserId 295
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	403 label Username_403 | 403 label Username_403 => 403 hasUserId 403
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	229 label Username_229 | 229 label Username_229 => 229 hasUserId 229
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	361 label Username_361 | 361 label Username_361 => 361 hasUserId 361
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	172 label Username_172 | 172 label Username_172 => 172 hasUserId 172
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	486 label Username_486 | 486 label Username_486 => 486 hasUserId 486
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	192 label Username_192 | 192 label Username_192 => 192 hasUserId 192
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	84 label Username_84 | 84 label Username_84 => 84 hasUserId 84
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	288 label Username_288 | 288 label Username_288 => 288 hasUserId 288
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	128 label Username_128 | 128 label Username_128 => 128 hasUserId 128
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	471 label Username_471 | 471 label Username_471 => 471 hasUserId 471
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	353 label Username_353 | 353 label Username_353 => 353 hasUserId 353
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	428 label Username_428 | 428 label Username_428 => 428 hasUserId 428
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	364 label Username_364 | 364 label Username_364 => 364 hasUserId 364
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	86 label Username_86 | 86 label Username_86 => 86 hasUserId 86
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	455 label Username_455 | 455 label Username_455 => 455 hasUserId 455
Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	75 label Username_75 | 75 label Username_75 => 75 hasUserId 75
