rule_index	rule	grounding
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	407_UM17 chosen_Answer_Code 5 => 407_UM17 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	330_SU01_03 chosen_Answer_Code 5 => 330_SU01_03 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	409_UM13 chosen_Answer_Code 5 => 409_UM13 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	326_SU01_08 chosen_Answer_Code 5 => 326_SU01_08 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	395_SU01_04 chosen_Answer_Code 5 => 395_SU01_04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	481_UM10 chosen_Answer_Code 5 => 481_UM10 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	490_UM14 chosen_Answer_Code 5 => 490_UM14 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	487_UM21 chosen_Answer_Code 5 => 487_UM21 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	444_UM18 chosen_Answer_Code 5 => 444_UM18 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	345_SU01_09 chosen_Answer_Code 5 => 345_SU01_09 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	339_SU01_04 chosen_Answer_Code 5 => 339_SU01_04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	310_SU01_07 chosen_Answer_Code 5 => 310_SU01_07 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	464_UM16 chosen_Answer_Code 5 => 464_UM16 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	362_SU01_01 chosen_Answer_Code 5 => 362_SU01_01 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	326_SU01_03 chosen_Answer_Code 5 => 326_SU01_03 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	379_SU01_02 chosen_Answer_Code 5 => 379_SU01_02 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	463_UM06 chosen_Answer_Code 5 => 463_UM06 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	249_M004_01 chosen_Answer_Code 5 => 249_M004_01 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	452_UM04 chosen_Answer_Code 5 => 452_UM04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	443_UM16 chosen_Answer_Code 5 => 443_UM16 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	310_SU01_01 chosen_Answer_Code 5 => 310_SU01_01 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	487_UM16 chosen_Answer_Code 5 => 487_UM16 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	475_UM23 chosen_Answer_Code 5 => 475_UM23 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	321_SU01_09 chosen_Answer_Code 5 => 321_SU01_09 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	425_UM06 chosen_Answer_Code 5 => 425_UM06 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	370_SU01_08 chosen_Answer_Code 5 => 370_SU01_08 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	487_UM07 chosen_Answer_Code 5 => 487_UM07 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	342_SU01_03 chosen_Answer_Code 5 => 342_SU01_03 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	418_UM04 chosen_Answer_Code 5 => 418_UM04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	334_SU01_04 chosen_Answer_Code 5 => 334_SU01_04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	337_SU01_04 chosen_Answer_Code 5 => 337_SU01_04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	487_UM03 chosen_Answer_Code 5 => 487_UM03 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	488_UM16 chosen_Answer_Code 5 => 488_UM16 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	337_SU01_10 chosen_Answer_Code 5 => 337_SU01_10 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	407_UM06 chosen_Answer_Code 5 => 407_UM06 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	457_UM21 chosen_Answer_Code 5 => 457_UM21 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	483_UM15 chosen_Answer_Code 5 => 483_UM15 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	362_SU01_06 chosen_Answer_Code 5 => 362_SU01_06 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	409_UM12 chosen_Answer_Code 5 => 409_UM12 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	444_UM11 chosen_Answer_Code 5 => 444_UM11 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	481_UM22 chosen_Answer_Code 5 => 481_UM22 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	458_UM02 chosen_Answer_Code 5 => 458_UM02 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	409_UM04 chosen_Answer_Code 5 => 409_UM04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	441_UM19 chosen_Answer_Code 5 => 441_UM19 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	389_SU01_04 chosen_Answer_Code 5 => 389_SU01_04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	472_UM04 chosen_Answer_Code 5 => 472_UM04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	425_UM08 chosen_Answer_Code 5 => 425_UM08 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	224_M002_01 chosen_Answer_Code 5 => 224_M002_01 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	249_M010_01 chosen_Answer_Code 5 => 249_M010_01 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	401_SU01_05 chosen_Answer_Code 5 => 401_SU01_05 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	475_UM22 chosen_Answer_Code 5 => 475_UM22 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	397_SU01_04 chosen_Answer_Code 5 => 397_SU01_04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	356_SU01_04 chosen_Answer_Code 5 => 356_SU01_04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	421_UM04 chosen_Answer_Code 5 => 421_UM04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	311_SU01_03 chosen_Answer_Code 5 => 311_SU01_03 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	409_UM07 chosen_Answer_Code 5 => 409_UM07 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	464_UM02 chosen_Answer_Code 5 => 464_UM02 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	399_SU01_07 chosen_Answer_Code 5 => 399_SU01_07 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	341_SU01_02 chosen_Answer_Code 5 => 341_SU01_02 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	83_M004_01 chosen_Answer_Code 5 => 83_M004_01 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	467_UM23 chosen_Answer_Code 5 => 467_UM23 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	360_SU01_10 chosen_Answer_Code 5 => 360_SU01_10 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	439_UM24 chosen_Answer_Code 5 => 439_UM24 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	332_SU01_06 chosen_Answer_Code 5 => 332_SU01_06 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	374_SU01_04 chosen_Answer_Code 5 => 374_SU01_04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	360_SU01_08 chosen_Answer_Code 5 => 360_SU01_08 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	370_SU01_02 chosen_Answer_Code 5 => 370_SU01_02 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	368_SU01_04 chosen_Answer_Code 5 => 368_SU01_04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	420_UM06 chosen_Answer_Code 5 => 420_UM06 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	321_SU01_08 chosen_Answer_Code 5 => 321_SU01_08 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	487_UM02 chosen_Answer_Code 5 => 487_UM02 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	398_SU01_06 chosen_Answer_Code 5 => 398_SU01_06 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	475_UM10 chosen_Answer_Code 5 => 475_UM10 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	373_SU01_09 chosen_Answer_Code 5 => 373_SU01_09 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	342_SU01_01 chosen_Answer_Code 5 => 342_SU01_01 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	485_UM06 chosen_Answer_Code 5 => 485_UM06 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	455_UM18 chosen_Answer_Code 5 => 455_UM18 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	409_UM25 chosen_Answer_Code 5 => 409_UM25 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	475_UM18 chosen_Answer_Code 5 => 475_UM18 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	311_SU01_04 chosen_Answer_Code 5 => 311_SU01_04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	438_UM14 chosen_Answer_Code 5 => 438_UM14 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	418_UM06 chosen_Answer_Code 5 => 418_UM06 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	403_SU01_02 chosen_Answer_Code 5 => 403_SU01_02 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	422_UM25 chosen_Answer_Code 5 => 422_UM25 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	485_UM04 chosen_Answer_Code 5 => 485_UM04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	489_UM21 chosen_Answer_Code 5 => 489_UM21 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	458_UM20 chosen_Answer_Code 5 => 458_UM20 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	464_UM23 chosen_Answer_Code 5 => 464_UM23 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	371_SU01_08 chosen_Answer_Code 5 => 371_SU01_08 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	119_M010_01 chosen_Answer_Code 5 => 119_M010_01 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	357_SU01_10 chosen_Answer_Code 5 => 357_SU01_10 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	464_UM15 chosen_Answer_Code 5 => 464_UM15 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	380_SU01_06 chosen_Answer_Code 5 => 380_SU01_06 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	482_UM15 chosen_Answer_Code 5 => 482_UM15 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	459_UM02 chosen_Answer_Code 5 => 459_UM02 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	418_UM13 chosen_Answer_Code 5 => 418_UM13 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	399_SU01_10 chosen_Answer_Code 5 => 399_SU01_10 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	312_SU01_05 chosen_Answer_Code 5 => 312_SU01_05 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	439_UM04 chosen_Answer_Code 5 => 439_UM04 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	340_SU01_06 chosen_Answer_Code 5 => 340_SU01_06 type Response
Rule_8	?a chosen_Answer_Code 5 => ?a type Response	373_SU01_04 chosen_Answer_Code 5 => 373_SU01_04 type Response
