rule_index	rule	grounding
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM03 belongsTo uMARS | 30030001 is_Answer_To UM03 => 30030001 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM03 belongsTo uMARS | 30030003 is_Answer_To UM03 => 30030003 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM03 belongsTo uMARS | 30030005 is_Answer_To UM03 => 30030005 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM03 belongsTo uMARS | 30030004 is_Answer_To UM03 => 30030004 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM03 belongsTo uMARS | 30030002 is_Answer_To UM03 => 30030002 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM22 belongsTo uMARS | 30220005 is_Answer_To UM22 => 30220005 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM22 belongsTo uMARS | 30220003 is_Answer_To UM22 => 30220003 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM22 belongsTo uMARS | 30220004 is_Answer_To UM22 => 30220004 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM22 belongsTo uMARS | 30220002 is_Answer_To UM22 => 30220002 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM22 belongsTo uMARS | 30220001 is_Answer_To UM22 => 30220001 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM18 belongsTo uMARS | 30180003 is_Answer_To UM18 => 30180003 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM18 belongsTo uMARS | 30180002 is_Answer_To UM18 => 30180002 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM18 belongsTo uMARS | 30180005 is_Answer_To UM18 => 30180005 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM18 belongsTo uMARS | 30180004 is_Answer_To UM18 => 30180004 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM18 belongsTo uMARS | 30180001 is_Answer_To UM18 => 30180001 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM21 belongsTo uMARS | 30210004 is_Answer_To UM21 => 30210004 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM21 belongsTo uMARS | 30210005 is_Answer_To UM21 => 30210005 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM21 belongsTo uMARS | 30210002 is_Answer_To UM21 => 30210002 hasAnswerScale_Type Nominal
Rule_16	?d belongsTo uMARS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM21 belongsTo uMARS | 30210003 is_Answer_To UM21 => 30210003 hasAnswerScale_Type Nominal
