rule_index	rule	grounding
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30170004 hasAnswerId 30170004 | 30170004 hasAnswerId 30170004 => 30170004 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30110005 hasAnswerId 30110005 | 30110005 hasAnswerId 30110005 => 30110005 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30030002 hasAnswerId 30030002 | 30030002 hasAnswerId 30030002 => 30030002 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30020003 hasAnswerId 30020003 | 30020003 hasAnswerId 30020003 => 30020003 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30130004 hasAnswerId 30130004 | 30130004 hasAnswerId 30130004 => 30130004 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30190001 hasAnswerId 30190001 | 30190001 hasAnswerId 30190001 => 30190001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30090003 hasAnswerId 30090003 | 30090003 hasAnswerId 30090003 => 30090003 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30170001 hasAnswerId 30170001 | 30170001 hasAnswerId 30170001 => 30170001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30200005 hasAnswerId 30200005 | 30200005 hasAnswerId 30200005 => 30200005 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30170005 hasAnswerId 30170005 | 30170005 hasAnswerId 30170005 => 30170005 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30180003 hasAnswerId 30180003 | 30180003 hasAnswerId 30180003 => 30180003 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30120003 hasAnswerId 30120003 | 30120003 hasAnswerId 30120003 => 30120003 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30040002 hasAnswerId 30040002 | 30040002 hasAnswerId 30040002 => 30040002 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30020005 hasAnswerId 30020005 | 30020005 hasAnswerId 30020005 => 30020005 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30160002 hasAnswerId 30160002 | 30160002 hasAnswerId 30160002 => 30160002 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30030004 hasAnswerId 30030004 | 30030004 hasAnswerId 30030004 => 30030004 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30100004 hasAnswerId 30100004 | 30100004 hasAnswerId 30100004 => 30100004 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30010004 hasAnswerId 30010004 | 30010004 hasAnswerId 30010004 => 30010004 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30060004 hasAnswerId 30060004 | 30060004 hasAnswerId 30060004 => 30060004 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30090002 hasAnswerId 30090002 | 30090002 hasAnswerId 30090002 => 30090002 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30100005 hasAnswerId 30100005 | 30100005 hasAnswerId 30100005 => 30100005 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30190005 hasAnswerId 30190005 | 30190005 hasAnswerId 30190005 => 30190005 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30240005 hasAnswerId 30240005 | 30240005 hasAnswerId 30240005 => 30240005 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30060005 hasAnswerId 30060005 | 30060005 hasAnswerId 30060005 => 30060005 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30020004 hasAnswerId 30020004 | 30020004 hasAnswerId 30020004 => 30020004 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30220001 hasAnswerId 30220001 | 30220001 hasAnswerId 30220001 => 30220001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30080001 hasAnswerId 30080001 | 30080001 hasAnswerId 30080001 => 30080001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30200001 hasAnswerId 30200001 | 30200001 hasAnswerId 30200001 => 30200001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30240002 hasAnswerId 30240002 | 30240002 hasAnswerId 30240002 => 30240002 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30040001 hasAnswerId 30040001 | 30040001 hasAnswerId 30040001 => 30040001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30040004 hasAnswerId 30040004 | 30040004 hasAnswerId 30040004 => 30040004 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30170003 hasAnswerId 30170003 | 30170003 hasAnswerId 30170003 => 30170003 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30100002 hasAnswerId 30100002 | 30100002 hasAnswerId 30100002 => 30100002 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30210003 hasAnswerId 30210003 | 30210003 hasAnswerId 30210003 => 30210003 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30150002 hasAnswerId 30150002 | 30150002 hasAnswerId 30150002 => 30150002 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30250001 hasAnswerId 30250001 | 30250001 hasAnswerId 30250001 => 30250001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30010003 hasAnswerId 30010003 | 30010003 hasAnswerId 30010003 => 30010003 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30130002 hasAnswerId 30130002 | 30130002 hasAnswerId 30130002 => 30130002 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30160003 hasAnswerId 30160003 | 30160003 hasAnswerId 30160003 => 30160003 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30120005 hasAnswerId 30120005 | 30120005 hasAnswerId 30120005 => 30120005 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30220004 hasAnswerId 30220004 | 30220004 hasAnswerId 30220004 => 30220004 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30030001 hasAnswerId 30030001 | 30030001 hasAnswerId 30030001 => 30030001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30130001 hasAnswerId 30130001 | 30130001 hasAnswerId 30130001 => 30130001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30010002 hasAnswerId 30010002 | 30010002 hasAnswerId 30010002 => 30010002 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30080003 hasAnswerId 30080003 | 30080003 hasAnswerId 30080003 => 30080003 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30070002 hasAnswerId 30070002 | 30070002 hasAnswerId 30070002 => 30070002 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30220003 hasAnswerId 30220003 | 30220003 hasAnswerId 30220003 => 30220003 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30220005 hasAnswerId 30220005 | 30220005 hasAnswerId 30220005 => 30220005 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30090001 hasAnswerId 30090001 | 30090001 hasAnswerId 30090001 => 30090001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30220002 hasAnswerId 30220002 | 30220002 hasAnswerId 30220002 => 30220002 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30160001 hasAnswerId 30160001 | 30160001 hasAnswerId 30160001 => 30160001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30230003 hasAnswerId 30230003 | 30230003 hasAnswerId 30230003 => 30230003 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30010005 hasAnswerId 30010005 | 30010005 hasAnswerId 30010005 => 30010005 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30110004 hasAnswerId 30110004 | 30110004 hasAnswerId 30110004 => 30110004 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30110002 hasAnswerId 30110002 | 30110002 hasAnswerId 30110002 => 30110002 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30240004 hasAnswerId 30240004 | 30240004 hasAnswerId 30240004 => 30240004 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30180001 hasAnswerId 30180001 | 30180001 hasAnswerId 30180001 => 30180001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30140001 hasAnswerId 30140001 | 30140001 hasAnswerId 30140001 => 30140001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	10050002 hasAnswerId 10050002 | 10050002 hasAnswerId 10050002 => 10050002 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30100001 hasAnswerId 30100001 | 30100001 hasAnswerId 30100001 => 30100001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30190004 hasAnswerId 30190004 | 30190004 hasAnswerId 30190004 => 30190004 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30060001 hasAnswerId 30060001 | 30060001 hasAnswerId 30060001 => 30060001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30230001 hasAnswerId 30230001 | 30230001 hasAnswerId 30230001 => 30230001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30080004 hasAnswerId 30080004 | 30080004 hasAnswerId 30080004 => 30080004 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30110001 hasAnswerId 30110001 | 30110001 hasAnswerId 30110001 => 30110001 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30250002 hasAnswerId 30250002 | 30250002 hasAnswerId 30250002 => 30250002 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30030005 hasAnswerId 30030005 | 30030005 hasAnswerId 30030005 => 30030005 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30040005 hasAnswerId 30040005 | 30040005 hasAnswerId 30040005 => 30040005 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30070004 hasAnswerId 30070004 | 30070004 hasAnswerId 30070004 => 30070004 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30110003 hasAnswerId 30110003 | 30110003 hasAnswerId 30110003 => 30110003 hasAnswerScale_Type Nominal
Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30210004 hasAnswerId 30210004 | 30210004 hasAnswerId 30210004 => 30210004 hasAnswerScale_Type Nominal
