rule_index	rule	grounding
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	428_UM03 hasQuestion UM03 | UM03 hasQuestion_Category Quality => 428_UM03 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	474_UM07 hasQuestion UM07 | UM07 hasQuestion_Category Quality => 474_UM07 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	487_UM04 hasQuestion UM04 | UM04 hasQuestion_Category Quality => 487_UM04 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	433_UM03 hasQuestion UM03 | UM03 hasQuestion_Category Quality => 433_UM03 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	448_UM14 hasQuestion UM14 | UM14 hasQuestion_Category Quality => 448_UM14 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	248_M006_01 hasQuestion M006_01 | M006_01 hasQuestion_Category Quality => 248_M006_01 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	465_UM10 hasQuestion UM10 | UM10 hasQuestion_Category Quality => 465_UM10 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	409_UM02 hasQuestion UM02 | UM02 hasQuestion_Category Quality => 409_UM02 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	191_M006_01 hasQuestion M006_01 | M006_01 hasQuestion_Category Quality => 191_M006_01 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	420_UM09 hasQuestion UM09 | UM09 hasQuestion_Category Quality => 420_UM09 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	444_UM09 hasQuestion UM09 | UM09 hasQuestion_Category Quality => 444_UM09 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	431_UM04 hasQuestion UM04 | UM04 hasQuestion_Category Quality => 431_UM04 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	469_UM15 hasQuestion UM15 | UM15 hasQuestion_Category Quality => 469_UM15 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	473_UM12 hasQuestion UM12 | UM12 hasQuestion_Category Quality => 473_UM12 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	458_UM15 hasQuestion UM15 | UM15 hasQuestion_Category Quality => 458_UM15 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	485_UM15 hasQuestion UM15 | UM15 hasQuestion_Category Quality => 485_UM15 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	460_UM15 hasQuestion UM15 | UM15 hasQuestion_Category Quality => 460_UM15 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	420_UM12 hasQuestion UM12 | UM12 hasQuestion_Category Quality => 420_UM12 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	430_UM10 hasQuestion UM10 | UM10 hasQuestion_Category Quality => 430_UM10 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	412_UM11 hasQuestion UM11 | UM11 hasQuestion_Category Quality => 412_UM11 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	147_M006_01 hasQuestion M006_01 | M006_01 hasQuestion_Category Quality => 147_M006_01 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	404_UM03 hasQuestion UM03 | UM03 hasQuestion_Category Quality => 404_UM03 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	463_UM06 hasQuestion UM06 | UM06 hasQuestion_Category Quality => 463_UM06 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	405_UM13 hasQuestion UM13 | UM13 hasQuestion_Category Quality => 405_UM13 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	458_UM19 hasQuestion UM19 | UM19 hasQuestion_Category Quality => 458_UM19 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	268_M006_01 hasQuestion M006_01 | M006_01 hasQuestion_Category Quality => 268_M006_01 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	486_UM06 hasQuestion UM06 | UM06 hasQuestion_Category Quality => 486_UM06 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	485_UM08 hasQuestion UM08 | UM08 hasQuestion_Category Quality => 485_UM08 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	408_UM08 hasQuestion UM08 | UM08 hasQuestion_Category Quality => 408_UM08 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	150_M006_01 hasQuestion M006_01 | M006_01 hasQuestion_Category Quality => 150_M006_01 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	444_UM19 hasQuestion UM19 | UM19 hasQuestion_Category Quality => 444_UM19 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	437_UM12 hasQuestion UM12 | UM12 hasQuestion_Category Quality => 437_UM12 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	212_M006_01 hasQuestion M006_01 | M006_01 hasQuestion_Category Quality => 212_M006_01 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	425_UM14 hasQuestion UM14 | UM14 hasQuestion_Category Quality => 425_UM14 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	132_M006_01 hasQuestion M006_01 | M006_01 hasQuestion_Category Quality => 132_M006_01 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	491_UM14 hasQuestion UM14 | UM14 hasQuestion_Category Quality => 491_UM14 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	468_UM14 hasQuestion UM14 | UM14 hasQuestion_Category Quality => 468_UM14 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	420_UM03 hasQuestion UM03 | UM03 hasQuestion_Category Quality => 420_UM03 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	475_UM09 hasQuestion UM09 | UM09 hasQuestion_Category Quality => 475_UM09 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	449_UM19 hasQuestion UM19 | UM19 hasQuestion_Category Quality => 449_UM19 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	472_UM12 hasQuestion UM12 | UM12 hasQuestion_Category Quality => 472_UM12 type Response
Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	432_UM04 hasQuestion UM04 | UM04 hasQuestion_Category Quality => 432_UM04 type Response
