rule_index	rule	grounding
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	338_SU01_01 hasQuestion SU01_01 | SU01_01 hasQuestion_Category Agreement => 338_SU01_01 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	390_SU01_01 hasQuestion SU01_01 | SU01_01 hasQuestion_Category Agreement => 390_SU01_01 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	339_SU01_07 hasQuestion SU01_07 | SU01_07 hasQuestion_Category Agreement => 339_SU01_07 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	327_SU01_01 hasQuestion SU01_01 | SU01_01 hasQuestion_Category Agreement => 327_SU01_01 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	386_SU01_07 hasQuestion SU01_07 | SU01_07 hasQuestion_Category Agreement => 386_SU01_07 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	402_SU01_02 hasQuestion SU01_02 | SU01_02 hasQuestion_Category Agreement => 402_SU01_02 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	332_SU01_01 hasQuestion SU01_01 | SU01_01 hasQuestion_Category Agreement => 332_SU01_01 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	378_SU01_04 hasQuestion SU01_04 | SU01_04 hasQuestion_Category Agreement => 378_SU01_04 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	384_SU01_10 hasQuestion SU01_10 | SU01_10 hasQuestion_Category Agreement => 384_SU01_10 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	356_SU01_06 hasQuestion SU01_06 | SU01_06 hasQuestion_Category Agreement => 356_SU01_06 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	474_UM20 hasQuestion UM20 | UM20 hasQuestion_Category Agreement => 474_UM20 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	419_UM20 hasQuestion UM20 | UM20 hasQuestion_Category Agreement => 419_UM20 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	322_SU01_01 hasQuestion SU01_01 | SU01_01 hasQuestion_Category Agreement => 322_SU01_01 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	326_SU01_06 hasQuestion SU01_06 | SU01_06 hasQuestion_Category Agreement => 326_SU01_06 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	442_UM20 hasQuestion UM20 | UM20 hasQuestion_Category Agreement => 442_UM20 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	425_UM23 hasQuestion UM23 | UM23 hasQuestion_Category Agreement => 425_UM23 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	390_SU01_09 hasQuestion SU01_09 | SU01_09 hasQuestion_Category Agreement => 390_SU01_09 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	357_SU01_09 hasQuestion SU01_09 | SU01_09 hasQuestion_Category Agreement => 357_SU01_09 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	371_SU01_02 hasQuestion SU01_02 | SU01_02 hasQuestion_Category Agreement => 371_SU01_02 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	446_UM20 hasQuestion UM20 | UM20 hasQuestion_Category Agreement => 446_UM20 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	310_SU01_03 hasQuestion SU01_03 | SU01_03 hasQuestion_Category Agreement => 310_SU01_03 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	379_SU01_08 hasQuestion SU01_08 | SU01_08 hasQuestion_Category Agreement => 379_SU01_08 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	488_UM25 hasQuestion UM25 | UM25 hasQuestion_Category Agreement => 488_UM25 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	389_SU01_04 hasQuestion SU01_04 | SU01_04 hasQuestion_Category Agreement => 389_SU01_04 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	392_SU01_10 hasQuestion SU01_10 | SU01_10 hasQuestion_Category Agreement => 392_SU01_10 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	335_SU01_02 hasQuestion SU01_02 | SU01_02 hasQuestion_Category Agreement => 335_SU01_02 ResponseOnPlatform 1
Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	461_UM23 hasQuestion UM23 | UM23 hasQuestion_Category Agreement => 461_UM23 ResponseOnPlatform 1
