rule_index	rule	grounding
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30030004 type Answer => 30030004 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30070004 type Answer => 30070004 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30240001 type Answer => 30240001 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30160003 type Answer => 30160003 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30010003 type Answer => 30010003 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30170005 type Answer => 30170005 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30210004 type Answer => 30210004 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30190004 type Answer => 30190004 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30100003 type Answer => 30100003 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30210002 type Answer => 30210002 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30210003 type Answer => 30210003 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30150001 type Answer => 30150001 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30150005 type Answer => 30150005 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30080004 type Answer => 30080004 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30220003 type Answer => 30220003 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30060001 type Answer => 30060001 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30130002 type Answer => 30130002 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30010004 type Answer => 30010004 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30220004 type Answer => 30220004 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30030002 type Answer => 30030002 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30140002 type Answer => 30140002 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30120003 type Answer => 30120003 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30170002 type Answer => 30170002 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30090004 type Answer => 30090004 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30220002 type Answer => 30220002 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	10050002 type Answer => 10050002 hasAnswerScale_Type Nominal
Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30250005 type Answer => 30250005 hasAnswerScale_Type Nominal
