rule_index	rule	grounding
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	114_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 114_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	78_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 78_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	274_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 274_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	137_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 137_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	40_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 40_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	178_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 178_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	176_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 176_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	89_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 89_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	280_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 280_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	297_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 297_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	277_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 277_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	112_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 112_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	175_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 175_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	255_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 255_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	87_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 87_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	99_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 99_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	218_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 218_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	291_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 291_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	73_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 73_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	82_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 82_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	100_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 100_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	205_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 205_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	152_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 152_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	268_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 268_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	187_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 187_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	36_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 36_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	10_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 10_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	308_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 308_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	71_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 71_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	239_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 239_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	27_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 27_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	195_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 195_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	154_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 154_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	301_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 301_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	128_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 128_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	251_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 251_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	220_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 220_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	139_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 139_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	17_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 17_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	120_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 120_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	103_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 103_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	185_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 185_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	105_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 105_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	271_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 271_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	232_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 232_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	285_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 285_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	45_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 45_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	192_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 192_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	251_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 251_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	96_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 96_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	138_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 138_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	294_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 294_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	277_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 277_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	184_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 184_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	143_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 143_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	189_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 189_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	161_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 161_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	216_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 216_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	183_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 183_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	131_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 131_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	204_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 204_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	188_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 188_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	101_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 101_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	86_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 86_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	196_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 196_M007_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	105_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 105_M005 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	294_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 294_M008_01 type Response
Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	161_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 161_M008_01 type Response
