rule_index	rule	grounding
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010402 ResponseCode 2 | 2 type User => 20010402 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10030102 ResponseCode 2 | 2 type User => 10030102 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10030101 ResponseCode 1 | 1 type User => 10030101 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010605 ResponseCode 5 | 5 type User => 20010605 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10060102 ResponseCode 2 | 2 type User => 10060102 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010503 ResponseCode 3 | 3 type User => 20010503 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10060103 ResponseCode 3 | 3 type User => 10060103 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10020106 ResponseCode 6 | 6 type User => 10020106 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10100104 ResponseCode 4 | 4 type User => 10100104 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10020110 ResponseCode 10 | 10 type User => 10020110 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010202 ResponseCode 2 | 2 type User => 20010202 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010905 ResponseCode 5 | 5 type User => 20010905 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010205 ResponseCode 5 | 5 type User => 20010205 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10040103 ResponseCode 3 | 3 type User => 10040103 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10100105 ResponseCode 5 | 5 type User => 10100105 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10020105 ResponseCode 5 | 5 type User => 10020105 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10100103 ResponseCode 3 | 3 type User => 10100103 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010603 ResponseCode 3 | 3 type User => 20010603 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10030104 ResponseCode 4 | 4 type User => 10030104 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010801 ResponseCode 1 | 1 type User => 20010801 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10040108 ResponseCode 8 | 8 type User => 10040108 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10100109 ResponseCode 9 | 9 type User => 10100109 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010105 ResponseCode 5 | 5 type User => 20010105 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010701 ResponseCode 1 | 1 type User => 20010701 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20011001 ResponseCode 1 | 1 type User => 20011001 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010903 ResponseCode 3 | 3 type User => 20010903 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10020104 ResponseCode 4 | 4 type User => 10020104 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010104 ResponseCode 4 | 4 type User => 20010104 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10060106 ResponseCode 6 | 6 type User => 10060106 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10060104 ResponseCode 4 | 4 type User => 10060104 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010405 ResponseCode 5 | 5 type User => 20010405 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10100108 ResponseCode 8 | 8 type User => 10100108 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010201 ResponseCode 1 | 1 type User => 20010201 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010604 ResponseCode 4 | 4 type User => 20010604 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10040104 ResponseCode 4 | 4 type User => 10040104 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10100107 ResponseCode 7 | 7 type User => 10100107 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10030110 ResponseCode 10 | 10 type User => 10030110 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10030109 ResponseCode 9 | 9 type User => 10030109 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10040101 ResponseCode 1 | 1 type User => 10040101 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10060109 ResponseCode 9 | 9 type User => 10060109 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20011003 ResponseCode 3 | 3 type User => 20011003 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010103 ResponseCode 3 | 3 type User => 20010103 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010901 ResponseCode 1 | 1 type User => 20010901 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010704 ResponseCode 4 | 4 type User => 20010704 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10030103 ResponseCode 3 | 3 type User => 10030103 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010301 ResponseCode 1 | 1 type User => 20010301 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10020108 ResponseCode 8 | 8 type User => 10020108 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20011005 ResponseCode 5 | 5 type User => 20011005 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010401 ResponseCode 1 | 1 type User => 20010401 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10030106 ResponseCode 6 | 6 type User => 10030106 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10040106 ResponseCode 6 | 6 type User => 10040106 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10020109 ResponseCode 9 | 9 type User => 10020109 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010302 ResponseCode 2 | 2 type User => 20010302 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10040109 ResponseCode 9 | 9 type User => 10040109 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10030105 ResponseCode 5 | 5 type User => 10030105 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010501 ResponseCode 1 | 1 type User => 20010501 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10020103 ResponseCode 3 | 3 type User => 10020103 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10040107 ResponseCode 7 | 7 type User => 10040107 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10020102 ResponseCode 2 | 2 type User => 10020102 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010602 ResponseCode 2 | 2 type User => 20010602 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010803 ResponseCode 3 | 3 type User => 20010803 hasAnswerScale_Type Ordinal
Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010904 ResponseCode 4 | 4 type User => 20010904 hasAnswerScale_Type Ordinal
