rule_index	rule	grounding
Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_05 hasQuestion_Category Agreement | 20010504 is_Answer_To SU01_05 => 20010504 hasAnswerScale_Type Ordinal
Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_05 hasQuestion_Category Agreement | 20010503 is_Answer_To SU01_05 => 20010503 hasAnswerScale_Type Ordinal
Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_05 hasQuestion_Category Agreement | 20010502 is_Answer_To SU01_05 => 20010502 hasAnswerScale_Type Ordinal
Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_05 hasQuestion_Category Agreement | 20010505 is_Answer_To SU01_05 => 20010505 hasAnswerScale_Type Ordinal
Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_05 hasQuestion_Category Agreement | 20010501 is_Answer_To SU01_05 => 20010501 hasAnswerScale_Type Ordinal
Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_08 hasQuestion_Category Agreement | 20010801 is_Answer_To SU01_08 => 20010801 hasAnswerScale_Type Ordinal
Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_08 hasQuestion_Category Agreement | 20010805 is_Answer_To SU01_08 => 20010805 hasAnswerScale_Type Ordinal
Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_08 hasQuestion_Category Agreement | 20010803 is_Answer_To SU01_08 => 20010803 hasAnswerScale_Type Ordinal
Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_08 hasQuestion_Category Agreement | 20010804 is_Answer_To SU01_08 => 20010804 hasAnswerScale_Type Ordinal
Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_08 hasQuestion_Category Agreement | 20010802 is_Answer_To SU01_08 => 20010802 hasAnswerScale_Type Ordinal
