rule_index	rule	grounding
Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	60_M007_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 60_M007_01 ResponseOnPlatform 1
Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	153_M003_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 153_M003_01 ResponseOnPlatform 1
Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	436_UM18 chosen_Answer_Code NO_RECORDED_RESPONSE => 436_UM18 ResponseOnPlatform 1
Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	199_M004_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 199_M004_01 ResponseOnPlatform 1
Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	185_M010_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 185_M010_01 ResponseOnPlatform 1
Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	21_M008_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 21_M008_01 ResponseOnPlatform 1
Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	405_UM12 chosen_Answer_Code NO_RECORDED_RESPONSE => 405_UM12 ResponseOnPlatform 1
Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	237_M007_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 237_M007_01 ResponseOnPlatform 1
Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	228_M008_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 228_M008_01 ResponseOnPlatform 1
Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	232_M008_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 232_M008_01 ResponseOnPlatform 1
Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	164_M007_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 164_M007_01 ResponseOnPlatform 1
Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	417_UM25 chosen_Answer_Code NO_RECORDED_RESPONSE => 417_UM25 ResponseOnPlatform 1
Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	69_M007_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 69_M007_01 ResponseOnPlatform 1
Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	490_UM26_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 490_UM26_01 ResponseOnPlatform 1
