Rule 21:
If question M008 01, then chosen_ answer_ code NO RECORDED RESPONSE.

Formal Rule:
Head: ?a  chosen_Answer_Code  NO_RECORDED_RESPONSE
Body: ?a  hasQuestion  M008_01

Real Instances from Knowledge Graph (308 found):

114 M008 01, 114 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
274 M008 01, 274 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
89 M008 01, 89 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
297 M008 01, 297 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
255 M008 01, 255 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
99 M008 01, 99 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
218 M008 01, 218 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
268 M008 01, 268 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
10 M008 01, 10 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
251 M008 01, 251 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
220 M008 01, 220 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
103 M008 01, 103 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
105 M008 01, 105 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
271 M008 01, 271 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
285 M008 01, 285 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
45 M008 01, 45 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
96 M008 01, 96 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
184 M008 01, 184 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
143 M008 01, 143 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
189 M008 01, 189 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
131 M008 01, 131 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
294 M008 01, 294 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
161 M008 01, 161 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
227 M008 01, 227 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
267 M008 01, 267 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
125 M008 01, 125 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
44 M008 01, 44 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
243 M008 01, 243 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
266 M008 01, 266 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
225 M008 01, 225 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
108 M008 01, 108 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
247 M008 01, 247 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
55 M008 01, 55 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
67 M008 01, 67 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
186 M008 01, 186 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
242 M008 01, 242 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
93 M008 01, 93 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
37 M008 01, 37 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
301 M008 01, 301 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
245 M008 01, 245 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
138 M008 01, 138 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
133 M008 01, 133 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
17 M008 01, 17 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
193 M008 01, 193 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
178 M008 01, 178 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
222 M008 01, 222 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
68 M008 01, 68 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
90 M008 01, 90 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
73 M008 01, 73 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
229 M008 01, 229 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
187 M008 01, 187 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
207 M008 01, 207 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
280 M008 01, 280 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
81 M008 01, 81 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
29 M008 01, 29 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
2 M008 01, 2 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
219 M008 01, 219 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
35 M008 01, 35 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
273 M008 01, 273 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
41 M008 01, 41 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
204 M008 01, 204 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
282 M008 01, 282 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
278 M008 01, 278 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
300 M008 01, 300 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
51 M008 01, 51 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
87 M008 01, 87 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
264 M008 01, 264 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
79 M008 01, 79 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
185 M008 01, 185 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
296 M008 01, 296 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
150 M008 01, 150 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
112 M008 01, 112 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
238 M008 01, 238 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
172 M008 01, 172 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
19 M008 01, 19 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
140 M008 01, 140 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
265 M008 01, 265 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
190 M008 01, 190 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
158 M008 01, 158 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
226 M008 01, 226 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
224 M008 01, 224 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
31 M008 01, 31 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
111 M008 01, 111 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
11 M008 01, 11 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
293 M008 01, 293 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
71 M008 01, 71 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
230 M008 01, 230 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
27 M008 01, 27 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
167 M008 01, 167 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
154 M008 01, 154 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
176 M008 01, 176 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
276 M008 01, 276 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
107 M008 01, 107 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
135 M008 01, 135 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
13 M008 01, 13 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
270 M008 01, 270 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
258 M008 01, 258 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
206 M008 01, 206 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
298 M008 01, 298 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
58 M008 01, 58 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
199 M008 01, 199 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
34 M008 01, 34 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
94 M008 01, 94 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
253 M008 01, 253 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
281 M008 01, 281 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
91 M008 01, 91 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
262 M008 01, 262 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
60 M008 01, 60 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
14 M008 01, 14 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
306 M008 01, 306 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
3 M008 01, 3 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
129 M008 01, 129 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
283 M008 01, 283 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
142 M008 01, 142 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
188 M008 01, 188 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
166 M008 01, 166 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
48 M008 01, 48 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
240 M008 01, 240 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
174 M008 01, 174 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
236 M008 01, 236 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
42 M008 01, 42 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
122 M008 01, 122 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
123 M008 01, 123 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
272 M008 01, 272 M008 01 has question M008 01 The path is classified as POSITIVE (PCA Confidence 0.7143 >= threshold 0.5) Answer: no
