Rule 25:
If question M004 01, then chosen_ answer_ code 10.

Formal Rule:
Head: ?a  chosen_Answer_Code  10
Body: ?a  hasQuestion  M004_01

Real Instances from Knowledge Graph (308 found):

73 M004 01, 73 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
85 M004 01, 85 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
105 M004 01, 105 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
32 M004 01, 32 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
242 M004 01, 242 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
28 M004 01, 28 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
302 M004 01, 302 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
89 M004 01, 89 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
232 M004 01, 232 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
71 M004 01, 71 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
43 M004 01, 43 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
261 M004 01, 261 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
4 M004 01, 4 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
183 M004 01, 183 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
48 M004 01, 48 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
65 M004 01, 65 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
292 M004 01, 292 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
219 M004 01, 219 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
146 M004 01, 146 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
103 M004 01, 103 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
248 M004 01, 248 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
17 M004 01, 17 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
111 M004 01, 111 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
110 M004 01, 110 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
124 M004 01, 124 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
222 M004 01, 222 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
214 M004 01, 214 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
299 M004 01, 299 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
25 M004 01, 25 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
158 M004 01, 158 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
201 M004 01, 201 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
247 M004 01, 247 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
159 M004 01, 159 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
298 M004 01, 298 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
5 M004 01, 5 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
150 M004 01, 150 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
224 M004 01, 224 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
31 M004 01, 31 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
154 M004 01, 154 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
120 M004 01, 120 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
133 M004 01, 133 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
259 M004 01, 259 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
99 M004 01, 99 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
1 M004 01, 1 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
283 M004 01, 283 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
293 M004 01, 293 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
86 M004 01, 86 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
19 M004 01, 19 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
200 M004 01, 200 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
44 M004 01, 44 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
87 M004 01, 87 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
221 M004 01, 221 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
56 M004 01, 56 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
289 M004 01, 289 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
81 M004 01, 81 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
7 M004 01, 7 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
142 M004 01, 142 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
52 M004 01, 52 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
300 M004 01, 300 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
90 M004 01, 90 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
305 M004 01, 305 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
303 M004 01, 303 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
102 M004 01, 102 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
74 M004 01, 74 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
203 M004 01, 203 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
139 M004 01, 139 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
255 M004 01, 255 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
288 M004 01, 288 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
236 M004 01, 236 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
297 M004 01, 297 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
62 M004 01, 62 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
260 M004 01, 260 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
16 M004 01, 16 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
51 M004 01, 51 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
194 M004 01, 194 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
287 M004 01, 287 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
275 M004 01, 275 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
155 M004 01, 155 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
70 M004 01, 70 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
30 M004 01, 30 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
213 M004 01, 213 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
57 M004 01, 57 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
268 M004 01, 268 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
77 M004 01, 77 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
277 M004 01, 277 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
109 M004 01, 109 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
42 M004 01, 42 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
14 M004 01, 14 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
15 M004 01, 15 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
35 M004 01, 35 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
264 M004 01, 264 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
226 M004 01, 226 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
197 M004 01, 197 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
258 M004 01, 258 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
134 M004 01, 134 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
6 M004 01, 6 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
61 M004 01, 61 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
64 M004 01, 64 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
168 M004 01, 168 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
138 M004 01, 138 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
276 M004 01, 276 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
253 M004 01, 253 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
245 M004 01, 245 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
130 M004 01, 130 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
3 M004 01, 3 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
246 M004 01, 246 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
212 M004 01, 212 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
50 M004 01, 50 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
196 M004 01, 196 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
27 M004 01, 27 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
131 M004 01, 131 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
265 M004 01, 265 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
34 M004 01, 34 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
127 M004 01, 127 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
80 M004 01, 80 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
285 M004 01, 285 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
141 M004 01, 141 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
76 M004 01, 76 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
185 M004 01, 185 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
184 M004 01, 184 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
306 M004 01, 306 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
217 M004 01, 217 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
96 M004 01, 96 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
161 M004 01, 161 M004 01 has question M004 01 The path is classified as NEGATIVE (PCA Confidence 0.3539 < threshold 0.5) Answer: no
