Rule 22:
If question UM26 01, then chosen_ answer_ code NO RECORDED RESPONSE.

Formal Rule:
Head: ?a  chosen_Answer_Code  NO_RECORDED_RESPONSE
Body: ?a  hasQuestion  UM26_01

Real Instances from Knowledge Graph (88 found):

404 UM26 01, 404 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
486 UM26 01, 486 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
487 UM26 01, 487 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
448 UM26 01, 448 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
414 UM26 01, 414 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
469 UM26 01, 469 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
447 UM26 01, 447 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
429 UM26 01, 429 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
428 UM26 01, 428 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
457 UM26 01, 457 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
450 UM26 01, 450 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
476 UM26 01, 476 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
419 UM26 01, 419 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
413 UM26 01, 413 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
435 UM26 01, 435 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
422 UM26 01, 422 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
440 UM26 01, 440 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
427 UM26 01, 427 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
443 UM26 01, 443 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
452 UM26 01, 452 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
471 UM26 01, 471 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
459 UM26 01, 459 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
461 UM26 01, 461 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
431 UM26 01, 431 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
415 UM26 01, 415 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
416 UM26 01, 416 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
453 UM26 01, 453 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
484 UM26 01, 484 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
421 UM26 01, 421 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
468 UM26 01, 468 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
426 UM26 01, 426 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
488 UM26 01, 488 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
481 UM26 01, 481 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
474 UM26 01, 474 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
436 UM26 01, 436 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
410 UM26 01, 410 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
417 UM26 01, 417 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
480 UM26 01, 480 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
409 UM26 01, 409 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
462 UM26 01, 462 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
491 UM26 01, 491 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
412 UM26 01, 412 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
423 UM26 01, 423 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
437 UM26 01, 437 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
408 UM26 01, 408 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
424 UM26 01, 424 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
473 UM26 01, 473 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
444 UM26 01, 444 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
430 UM26 01, 430 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
479 UM26 01, 479 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
433 UM26 01, 433 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
445 UM26 01, 445 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
489 UM26 01, 489 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
460 UM26 01, 460 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
475 UM26 01, 475 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
470 UM26 01, 470 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
464 UM26 01, 464 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
405 UM26 01, 405 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
446 UM26 01, 446 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
411 UM26 01, 411 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
455 UM26 01, 455 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
438 UM26 01, 438 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
451 UM26 01, 451 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
454 UM26 01, 454 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
467 UM26 01, 467 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
478 UM26 01, 478 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
442 UM26 01, 442 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
406 UM26 01, 406 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
407 UM26 01, 407 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
490 UM26 01, 490 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
485 UM26 01, 485 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
477 UM26 01, 477 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
425 UM26 01, 425 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
434 UM26 01, 434 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
463 UM26 01, 463 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
432 UM26 01, 432 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
472 UM26 01, 472 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
482 UM26 01, 482 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
439 UM26 01, 439 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
483 UM26 01, 483 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
466 UM26 01, 466 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
456 UM26 01, 456 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
458 UM26 01, 458 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
418 UM26 01, 418 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
420 UM26 01, 420 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
449 UM26 01, 449 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
465 UM26 01, 465 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no
441 UM26 01, 441 UM26 01 has question UM26 01 The path is classified as POSITIVE (PCA Confidence 0.8182 >= threshold 0.5) Answer: no

Rule Statistics:
- PCA Confidence: 0.8182
- Rule Classification: POSITIVE (PCA Confidence 0.8182 >= threshold 0.5)
- Standard Confidence: 0.8182
- Head Coverage: 0.0128
