Rule 37:
If answer scale_ type Ordinal, then type Answer.

Formal Rule:
Head: ?a  type  Answer
Body: ?a  hasAnswerScale_Type  Ordinal

Real Instances from Knowledge Graph (100 found):

10030104 has type Answer, 10030104 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010405 has type Answer, 20010405 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10060103 has type Answer, 10060103 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10100104 has type Answer, 10100104 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10020107 has type Answer, 10020107 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10060108 has type Answer, 10060108 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10100107 has type Answer, 10100107 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10060101 has type Answer, 10060101 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010104 has type Answer, 20010104 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20011005 has type Answer, 20011005 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10060105 has type Answer, 10060105 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10040103 has type Answer, 10040103 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10040101 has type Answer, 10040101 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10100103 has type Answer, 10100103 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010603 has type Answer, 20010603 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10040104 has type Answer, 10040104 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10020102 has type Answer, 10020102 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010602 has type Answer, 20010602 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10020104 has type Answer, 10020104 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010903 has type Answer, 20010903 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10030101 has type Answer, 10030101 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20011004 has type Answer, 20011004 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10060107 has type Answer, 10060107 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10060106 has type Answer, 10060106 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10030107 has type Answer, 10030107 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010704 has type Answer, 20010704 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10100101 has type Answer, 10100101 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010802 has type Answer, 20010802 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10040107 has type Answer, 10040107 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10030105 has type Answer, 10030105 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10020110 has type Answer, 10020110 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010501 has type Answer, 20010501 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010902 has type Answer, 20010902 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10030106 has type Answer, 10030106 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10040102 has type Answer, 10040102 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010101 has type Answer, 20010101 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010102 has type Answer, 20010102 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10030109 has type Answer, 10030109 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010702 has type Answer, 20010702 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010904 has type Answer, 20010904 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010202 has type Answer, 20010202 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010805 has type Answer, 20010805 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010701 has type Answer, 20010701 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10040106 has type Answer, 10040106 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20011003 has type Answer, 20011003 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10040105 has type Answer, 10040105 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010705 has type Answer, 20010705 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010103 has type Answer, 20010103 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10030103 has type Answer, 10030103 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010801 has type Answer, 20010801 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10020103 has type Answer, 10020103 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010803 has type Answer, 20010803 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20011001 has type Answer, 20011001 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010305 has type Answer, 20010305 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10100106 has type Answer, 10100106 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010505 has type Answer, 20010505 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10020101 has type Answer, 10020101 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10100108 has type Answer, 10100108 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010504 has type Answer, 20010504 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10020108 has type Answer, 10020108 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010804 has type Answer, 20010804 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010901 has type Answer, 20010901 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010201 has type Answer, 20010201 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10100102 has type Answer, 10100102 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20011002 has type Answer, 20011002 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10030110 has type Answer, 10030110 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010303 has type Answer, 20010303 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010503 has type Answer, 20010503 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010402 has type Answer, 20010402 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10020106 has type Answer, 10020106 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10030102 has type Answer, 10030102 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010703 has type Answer, 20010703 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10060102 has type Answer, 10060102 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010605 has type Answer, 20010605 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10060109 has type Answer, 10060109 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010404 has type Answer, 20010404 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010301 has type Answer, 20010301 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010304 has type Answer, 20010304 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010302 has type Answer, 20010302 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10060110 has type Answer, 10060110 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010604 has type Answer, 20010604 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10100109 has type Answer, 10100109 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010204 has type Answer, 20010204 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10060104 has type Answer, 10060104 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010205 has type Answer, 20010205 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010403 has type Answer, 20010403 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010601 has type Answer, 20010601 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10040110 has type Answer, 10040110 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010401 has type Answer, 20010401 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010105 has type Answer, 20010105 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010502 has type Answer, 20010502 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10100110 has type Answer, 10100110 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10020109 has type Answer, 10020109 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010905 has type Answer, 20010905 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10030108 has type Answer, 10030108 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10040108 has type Answer, 10040108 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10100105 has type Answer, 10100105 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10020105 has type Answer, 10020105 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
20010203 has type Answer, 20010203 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes
10040109 has type Answer, 10040109 has answer scale_ type Ordinal The path is classified as POSITIVE (PCA Confidence 1.0000 >= threshold 0.5) Answer: yes

Rule Statistics:
- PCA Confidence: 1.0000
- Rule Classification: POSITIVE (PCA Confidence 1.0000 >= threshold 0.5)
- Standard Confidence: 1.0000
- Head Coverage: 0.0153
